keyword	avg_score
克罗尼	1.500000071246177E-4
栢图	0.0037197668571025133
袭明	5.0000002374872565E-5
新大洲	0.059881094843149185
集思特思	1.500000071246177E-4
普诚	0.023869121447205544
智慧眼	0.03300027549266815
晋通	0.008082448854111135
卓德邦	5.0000002374872565E-5
圣达瀚	0.08749999850988388
中电富嘉	5.0000002374872565E-5
望盛	0.005467488896101713
新天泽	0.008985504508018494
枫文	0.007342394441366196
凌云微	0.01624872535467148
时驰	5.0000002374872565E-5
圣之峰	0.25005000829696655
新天洋	0.044315189588814974
普诠	0.01663915254175663
杨涛	2.0000000949949026E-4
普诺	0.0060617804992944
桂华	0.014289421029388905
参同契	0.08749999850988388
朗睿	0.020280957221984863
艾德思奇	0.6153342723846436
无限光	0.0049585942178964615
星长	5.0000002374872565E-5
亚博览会	0.025061510503292084
桂南	0.00148464844096452
百思耐	1.500000071246177E-4
昕雅	0.06605000048875809
昆颖	0.007538149133324623
杨普申通	1.0000000474974513E-4
蜜雪	0.015237304382026196
有礼	0.00851201731711626
瑞彩通	0.01158307958394289
易霖	5.0000002374872565E-5
有祥	0.009955049841664732
天地万物	0.01801675744354725
腊粤菜	1.0000000474974513E-4
景谊	4.124999977648258E-4
本生	0.019836779683828354
国营企业	0.05944240838289261
本田	0.22404521703720093
林格	0.015021470884676091
月福	0.007404664531350136
杰泰	0.012224701077987751
果果	0.05351869761943817
桓兴	0.01014930522069335
国际事务	0.004166666883975267
杰洋	5.0000002374872565E-5
明韩	0.025211908854544163
康贝佳	0.06965094804763794
桐凡	5.0000002374872565E-5
东科企信	1.500000071246177E-4
林桥	0.0020889118313789368
星闪	4.124999977648258E-4
松正	0.019559175552179415
有福	0.06713637709617615
英诺泰尔	0.010334623977541924
亚之杰	0.0458226315677166
朗石	0.029159821569919586
晓辰	5.000000237487257E-4
有禧	0.01223562192171812
晋邦	5.0000002374872565E-5
叁陆壹	0.016222242265939713
易革	1.0000000474974513E-4
金汉王	0.0025266839656978846
桂友	0.0019175936467945576
来源	0.009313179689343087
极欧	0.0840325728058815
裕成	1.986496790777892E-4
埃尔夫	0.08288637548685074
被服	0.01086558643146418
晓迈	3.000000142492354E-4
海之讯	0.01723330467939377
爱菲丝	5.0000002374872565E-5
昌顺	0.0038055733966757543
艾埤特	5.0000002374872565E-5
晶讯	0.011752406135201454
杰浩	1.500000071246177E-4
果树	0.02022898414482673
新大洋	0.06524146348237991
荷富力	5.0000002374872565E-5
思必达	0.028238448103365954
星际	0.11667075008153915
松毅	0.015843864530324936
果核	0.03561035916209221
晨超	0.021692506968975067
河智能	0.008818089962005615
行狐	0.14482409320771694
昭钢	0.005663661286234856
力特奥维斯	0.01058353204280138
杨湾	0.009725873358547688
红沿河	0.018424455542117357
中冶文投	1.500000071246177E-4
朋禾	5.0000002374872565E-5
苏亚星	1.500000071246177E-4
晖达	0.010439309990033507
云之讯	0.003952536731958389
枫晴	0.03950120136141777
晶诚	0.003997852065367624
杭淳	1.500000071246177E-4
晓通	0.028331924229860306
晨越	0.029598502442240715
易路顺	5.0000002374872565E-5
易通商	0.12671887536998838
万得福	0.006792368600144982
豪义慧	1.0000000474974513E-4
杰润	1.0000000474974513E-4
建极峰上大宅	0.007608574960613623
林森	0.05286644399166107
怡美天香	0.0060952771455049515
东屹讯	5.0000002374872565E-5
易速品	3.6249999538995326E-4
星隆	0.008513632540901503
桔创	0.014405235648155212
衡炜	5.0000002374872565E-5
奥克斯特	0.004074083641171455
木皇	0.0013984193210490048
昱鑫	0.01010046130977571
柳工	0.22642259299755096
有稻	0.014018361456692219
是钢	0.015818200539797544
智计	0.008626156486570835
西东	0.037215634559591614
杭港	0.011714242398738861
朴田	6.249999860301614E-4
西一	0.024801606312394142
友利电	0.0340798944234848
国通视光	5.0000002374872565E-5
智讯	0.02788892388343811
智训	0.008433333598077297
标定	0.06538033485412598
智识	2.500000118743628E-4
健士星	2.0000000949949026E-4
晖速	0.002752411921392195
智设	0.010086452588438988
蛟龙	0.0088776471093297
龙湖紫	0.003319766838103533
晨路	0.06572128087282181
融誉	0.02276187390089035
杰深	0.0046240456867963076
西丽	0.010493218898773193
金沙源	0.0221399012953043
景贤	0.03922239691019058
a963	0.014136149547994137
普资	0.28106489777565
福斯华	0.001456275349482894
朝研	0.004606516100466251
明飞	0.033867646008729935
析模	0.02184762991964817
普赛	0.03662760061949181
昂驰	0.008333333767950535
春阳	0.009242582134902477
星雨	0.025327200070023537
金沙湾	0.02411937713623047
瑞莱新侨	0.006050715688616037
智诚	0.08998364955186844
万丰奥威	0.0117259556427598
金波斯	0.010802702978253365
赛博优讯	0.008296898566186428
众泽联德	0.004166666883975267
天创净	0.01847200281918049
东帝士	0.0032513716723769903
元庚瑗	5.0000002374872565E-5
普赞	3.5000001662410796E-4
博能特	0.00673652533441782
星震	0.0031104586087167263
智诺	0.0019671693444252014
月立	0.0031106211245059967
普越	5.0000002374872565E-5
元美盛	5.0000002374872565E-5
西乡	0.006349124480038881
极水	0.06469684094190598
西互	5.0000002374872565E-5
西亚	0.006481317868747283
有立	0.02806873992085457
智谷	0.059078581631183624
华审博艺	0.0025431797839701176
日鸿	0.002255149418488145
景超	1.0000000474974513E-4
鑫金路通	0.0040060048922896385
星露	0.00639511039480567
骊住通世泰	3.5000001662410796E-4
晟辉	8.92860465683043E-4
松泉	0.0057321298809256405
好望角	0.04373357445001602
领华卫通	0.00795658677816391
本盈	0.03345721215009689
枫杨	1.0000000474974513E-4
易通合	0.013624859973788261
西交	0.05526085430756211
易风	6.000000284984708E-4
昱锦	5.0000002374872565E-5
校外	0.07839380204677582
昂高	0.025533471256494522
裁断	4.008734249509871E-4
西京	0.060968466103076935
闻亭泰	0.007497388403862715
本盛	0.002401411999017
精典博维	0.023963317275047302
桑博	0.005646171979606152
易飞	0.005818672289024107
金沙滩	0.006464231060817838
柏威年	0.007207137532532215
fenix	0.01071576401591301
帝范梅勒	0.024269962508697063
松泽	0.08606548607349396
晟达	0.03635803237557411
机甲	0.0537247508764267
景跃	5.0000002374872565E-5
松泰	0.00428854399069678
枫林	0.060859620571136475
本相	0.007840538397431374
松洋	0.008689281530678272
埃赫曼康密劳	0.0035738806618610397
晟远	1.0000000474974513E-4
三正方园	5.0000002374872565E-5
新高端	5.0000002374872565E-5
西仪	0.015503105707466602
柯彦	1.0000000474974513E-4
中鸿发	0.004934431053698063
西众	5.0000002374872565E-5
春雪	0.03298687762580812
金泓格	5.0000002374872565E-5
晶贝	1.5968755178619176E-4
春雨	0.12901052832603455
曼斯雷德	0.007219831459224224
中小型	0.025601085275411606
海丽达	0.004334981553256512
西伍	0.015527229756116867
春雷	8.428604924120009E-4
柏捷	0.08749999850988388
部规划	0.01769729144871235
特福莱	0.035957399755716324
校妆	0.17809434607625008
佳华龙	0.0013407638762146235
朗禾	1.0000000474974513E-4
泰力泰克	0.03787007927894592
瑞德行	0.008236141875386238
朗科	0.03739731013774872
桑友	8.500000694766641E-4
晟通	0.21932071447372437
朗秋	0.004118744283914566
凯润银科	1.500000071246177E-4
星韬	1.250000059371814E-4
金路易	8.92860465683043E-4
晶赞	0.13382742111571133
科学馆	5.0000002374872565E-5
昭阳	0.06106020137667656
恒奕达	5.0000002374872565E-5
微道云	0.008718090131878853
鑫麒麟	0.03295750916004181
新天源	0.005983657417042802
日鼎	0.015586518372098604
创新泛	0.021997060626745224
桑叶	5.0000002374872565E-5
汇华杰	0.012080949731171131
枫树	0.0040890248492360115
松涛	0.0020742715714732185
融讯	0.028507348150014877
朴皓	5.0000002374872565E-5
中宝时	0.018147872760891914
朗程	0.028337562456727028
旭鸣	0.012406844645738602
易游游	0.01318921148777008
本睿	0.01872139982879162
博思汇	2.500000118743628E-4
昌驰	0.029570460319519043
华成峰	0.029881946742534637
森磊源	0.0032950572203844786
智贸	0.028838688507676125
昭隆	2.500000118743628E-4
昌骅	0.013723996467888355
核达利	5.0000002374872565E-5
极浩	0.022387126460671425
融谊	5.0000002374872565E-5
旭鹏	0.019453040440566838
shimao	0.0667307898402214
京海成	0.0027606210205703974
栢威	0.005674735177308321
枫桥	0.04755288362503052
枫桦	0.008868089877068996
极海	0.011790737509727478
晋合豪生	2.754729357548058E-4
嘉里城	0.04192346893250942
智赢	0.0560414120554924
邦茂联筑	0.017887018620967865
汇创达	0.0040890248492360115
晟邦	0.03259646147489548
晨辉	0.021496105939149857
裙舞魅妃	0.005096531007438898
北林苑	0.00948807131499052
普天王之	0.0010923242662101984
华欧舜都	0.004044035449624062
梅东	5.0000002374872565E-5
螳螂	0.01666666753590107
梁亮	1.500000071246177E-4
人民大	0.01131399255245924
金沙江	0.01828923262655735
威科多	0.002397687640041113
格图	1.500000071246177E-4
朝秀	5.0000002374872565E-5
西信	0.06703759729862213
树屋	5.0000002374872565E-5
柯恩	0.0062835547141730785
桥创	1.0000000474974513E-4
晨达	0.001533536851638928
融谷	2.0000000949949026E-4
智越	0.0032326048822142184
星颐	0.02466096542775631
显铭	3.619469207478687E-4
智趣	0.047500111162662506
卫美恒	0.007570641580969095
朴真	0.006041612010449171
圣源祥	0.25
融豪	0.014193282462656498
赛默飞世尔	0.19779710471630096
广信通	0.009007474407553673
可口可乐	0.29550400376319885
春韵	1.0000000474974513E-4
金泰成	0.004133522976189852
明高	0.07511280477046967
有米	0.02356819249689579
新天煜	0.06605000048875809
杜特	0.02926666848361492
星飞	0.009555626660585403
黎斯腾	5.0000002374872565E-5
晨途	0.025646239519119263
网博思创	0.0208333358168602
易驱	0.014531562104821205
国医堂	0.04533902183175087
威科姆	0.019186275079846382
金泽恒	3.000000142492354E-4
建通士鼎	5.0000002374872565E-5
晨通	0.004671661648899317
万年龟	0.017411278560757637
固瑞德	0.007788369897753
普软	0.0024826673325151205
旭鼎	0.013831804506480694
曲美	0.06975480914115906
标帆	0.005714619532227516
苏大维格	0.012952933087944984
景轩	0.010151113383471966
中展励	7.125000120140612E-4
大美天第	0.054366666823625565
极游	0.006790296174585819
早龙	0.007085920311510563
柯惠	0.14946317672729492
松源	0.027775369584560394
保而力将	0.010430092923343182
瑞仪盛天	0.01315379235893488
桂园	0.01169975008815527
标希	0.04043327271938324
海乐迪	0.035222284495830536
景辉	0.043067801743745804
诺宝来	0.009097002446651459
帕翠亚	0.0025485153310000896
桃园	0.05892862379550934
二代购	0.018082063645124435
裕科贸	1.0000000474974513E-4
更美	0.007652262691408396
普迈	0.006392245646566153
普迅	0.06840493530035019
普达	0.018384017050266266
普进	0.0079084737226367
杏璞	0.007021527271717787
极源	0.004553638864308596
金海创	0.012868962250649929
易高	0.07520300149917603
玻名堂	0.004553967155516148
普运	0.008691500872373581
格域	2.500000118743628E-4
迅威恒达	0.006453566253185272
普迪	3.5000001662410796E-4
国瑞升	0.005346905905753374
亚方康讯	5.0000002374872565E-5
富莱欣	0.008824801072478294
与罐装	0.008034027181565762
旭龙	0.0329953096807003
裕文	5.0000002374872565E-5
双鑫汇	5.0000002374872565E-5
春风	0.06285496056079865
融资	0.13329475885257125
雅砻江	0.0068959519267082214
景运	1.0000000474974513E-4
蜂鸟	0.05659795179963112
爱芯科	2.0000000949949026E-4
融贯	0.05906333401799202
柯慧	0.03285354748368263
标广	1.0000000474974513E-4
林氏	0.029951555654406548
新天然	0.002504735253751278
普适	7.535143619558463E-4
奥利泰克	1.500000071246177E-4
易车汇	0.01158307958394289
金士力佳友	0.012276747263967991
爱旅伟邦	0.2503499984741211
七色光	0.15212848782539368
世纪缘	0.20840740203857422
中全清茂	0.0023316824808716774
蜂鸣	0.0010625000577419996
健士婴童	0.0010258283000439405
鑫德源特	5.0000002374872565E-5
新威圣	1.0000000474974513E-4
校安	0.020201928913593292
景通	0.003621304000262171
融超	0.00886376854032278
space	0.014268274419009686
格塘	2.0000000949949026E-4
柏文	5.624999757856131E-4
裕方	1.0000000474974513E-4
大保龙	2.0000000949949026E-4
裕日	2.0000000949949026E-4
鸿智景成	5.0000002374872565E-5
弗格平治	5.0000002374872565E-5
吉比特	0.18330368399620056
普道	0.034637950360774994
监督站	0.015552796423435211
杜玛	5.0000002374872565E-5
西元	5.0000002374872565E-5
西充	0.009329965338110924
来特	0.008798906579613686
豪迈特	5.0000002374872565E-5
西克	0.043846018612384796
晶轩	0.01491623092442751
西关	0.001408531446941197
西兴	0.0019892589189112186
灯盏花	0.014712881296873093
融跃	2.0000000949949026E-4
裕昌	0.05113009363412857
源中瑞	0.006678341887891293
西典	0.029823437333106995
日和东浦	0.008289645425975323
柏斯	0.04854758828878403
汽车城	0.03808453306555748
凯迪迪爱	0.041509224101901054
奥托昆普	0.07502307742834091
晶辉	0.03793687745928764
标建	0.0014307189267128706
权盈	0.009612242691218853
互连飞	0.001600000075995922
伯纳德	0.005169844254851341
档口	0.07373388111591339
昱音	0.011261559091508389
村田	0.06386075913906097
普邦	0.040134139358997345
校对	0.021809399127960205
金泛斯	8.125000167638063E-4
校导	0.03649326041340828
缤纷城	0.007887664483860135
名汉唐	0.011868179775774479
小太阳	0.04449901729822159
晋铝	0.0019642033148556948
星月亮马	0.016184242442250252
汉诚祥科贸	1.0000000474974513E-4
晶达	0.0365833044052124
西冶	1.0000000474974513E-4
昭颐	7.042936631478369E-4
美创新跃	1.0000000474974513E-4
林泉	0.013875065371394157
蜀鼎	0.00593490619212389
行盛	0.0031932260001970767
星马	0.01858503557741642
树帜	0.011676682159304619
晋融通	0.025805354118347168
本科	0.07383210957050323
晶进	0.013938524760305882
裕景	0.04085525870323181
裕晖	0.0196258295327425
晏钧	5.0000002374872565E-5
易迅捷	0.008020492270588875
泰科力合	1.0000000474974513E-4
金泰来	5.0000002374872565E-5
智软	0.035443159053102136
裕晟	0.011185543611645699
汉口北	0.017488221172243357
星驰	0.03856130689382553
智辆	0.009079528041183949
西凯	3.000000142492354E-4
中安泰	6.542936898767948E-4
转向柱	0.0019642033148556948
松瀚	1.0000000474974513E-4
西凡	0.08749999850988388
广物君豪	0.012957657687366009
裕智	0.006363355088979006
赛尔毕博	5.334829911589622E-4
万能特	0.0034787612967193127
林洋	0.046727780252695084
星骏	1.1666667220803599E-4
亨泰莱	0.026958156377077103
总统府	0.012009688653051853
格天	0.011125856079161167
励德爱思唯尔	0.053739774972200394
晶通	0.005666093944455497
湘电送	0.0020141613204032183
晨野	1.0000000474974513E-4
忆江南	0.04058161750435829
西创	0.07477764785289764
襄大	0.010474419221282005
是风	0.01959761045873165
恒宇信	0.008121280930936337
智辰	1.1666667220803599E-4
柏晟	5.0000002374872565E-5
荔恒元	1.0000000474974513E-4
泡椒思志	0.04258706048130989
栖巢	0.010145601467229426
五丰行	0.040083106607198715
最美	0.018948649987578392
诺尔康	1.500000071246177E-4
智达	0.0360010601580143
客来福	3.5000001662410796E-4
蜀龙	0.017070459201931953
五金城	0.06664381921291351
柏晶	0.025403793901205063
梓人	0.0053268913179636
西刻	5.0000002374872565E-5
杜瑞	0.009415512904524803
永嘉信	0.01609898405149579
星高	0.0037960500922054052
西利	0.025603771209716797
汇利达	0.04683846286692036
靓本清	1.0000000474974513E-4
牧尼夫	1.0000000474974513E-4
智远	0.06788324564695358
木立	1.0000000474974513E-4
天利合	1.0000000474974513E-4
有约	0.005643515411065891
标志	0.029538894326833542
杉盛	0.02022578753530979
华富世通	4.4999999227002263E-4
裕月	0.012500000186264515
智选	0.025235914945369586
新杰飞豹	0.004117930307984352
林海	0.06819149106740952
杰牌	0.014285662211477757
旺龙	0.03769037500023842
曼联	0.001997563784243539
昆鸟	0.012197157368063927
智途	0.0036716594331664965
华大肾安	0.005212253890931606
正元塔器	3.880564181599766E-4
泰德煤	0.00650055130245164
林涌	5.0000002374872565E-5
有线	0.12915741291868946
朗索	0.009545348584651947
裕本	1.0000000474974513E-4
金海域	0.004473011940717697
智造	0.05648202821612358
三得益	0.07047059871256352
智通	0.15094757080078125
西力	0.002940681966720149
鑫弘元	1.500000071246177E-4
融信嘉业	0.25351327657699585
智逸	5.0000002374872565E-5
果洛	0.007392394356429577
桑地	1.0000000474974513E-4
昆鸿	3.000000142492354E-4
晓铭	0.006940900813788176
琉石天音	1.500000071246177E-4
晶邦	5.0000002374872565E-5
威远图易	0.0072834910824894905
杰特	0.05203010141849518
昆鹏	5.0000002374872565E-5
艾福斯	0.011630149558186531
行知	0.059875670820474625
亚伯兰	1.0000000474974513E-4
星海岸	0.01269476767629385
一九一二	0.025970404967665672
西加	4.000000189989805E-4
固瑞恩	5.0000002374872565E-5
本立	0.005727252631913871
智道	0.05699174478650093
霄云里	0.01781594194471836
丰彩快印	0.004897914826869965
柏朗	1.0000000474974513E-4
标恒	3.5087342257611454E-4
易邦科贸	0.00878923013806343
普金	0.04287182167172432
曦荣	0.013596085831522942
电机系	0.023744573816657066
东方正博	0.0013699503615498543
昆麒	1.0000000474974513E-4
杜甫	0.019479560665786266
思瑞德物联	1.0000000474974513E-4
澳赛诺	5.0000002374872565E-5
格威	0.034386806190013885
科学技术馆	0.04101971536874771
晶都	0.02788788334388907
艾福敦	0.00109941849950701
倍佳骏业	0.08749999850988388
极点	0.040491361171007156
原神州	0.04646294377744198
新奢汇	5.0000002374872565E-5
寿尔福	3.5087342257611454E-4
一志车	0.024572432041168213
百宏聚纤	0.024960827082395554
智邦	0.0444934107363224
机票	0.0030560283921658993
昶飞	1.0000000474974513E-4
西化	0.0013699503615498543
爱特卫普	0.0037979846820235252
吉泰克	5.0000002374872565E-5
栗庙	5.0000002374872565E-5
亿比亚	0.016083933413028717
杰狮	0.027331404387950897
泰康达	5.0000002374872565E-5
珠三角	0.01256542063007752
柏杨	0.007744451519101858
华伟沃电	0.004362964536994696
裕果	0.015538820065557957
智邮	0.014021405950188637
思慧德	0.008937125094234943
伟巴斯特	0.02635608504836758
不老神	0.018987242132425308
柜族	0.006537172943353653
科华恒盛	0.09813182801008224
果润	0.003564480459317565
梅兰	0.009098984427206839
融辅	1.0000000474974513E-4
西区	0.11923762410879135
融辉	5.0000002374872565E-5
西医	0.023343361914157867
柏杰	5.0000002374872565E-5
上置雅	0.012415148317813873
世纪腾	0.03583875671029091
柏林	0.060393258929252625
西单	0.09122016280889511
奇丽尔	0.008837183006107807
西南	0.07775185257196426
西博	0.003008046973263845
中鸿基	0.0037265759989774474
游外游	0.026237351819872856
涅浦顿	2.500000118743628E-4
铅锌矿	0.004059780141687952
西华	0.06662202626466751
融达	0.04025565832853317
晏阳	0.007692630912060849
树德	0.010963689780328422
万德福	0.03771680220961571
智都	0.008532099425792694
西卡	0.10505467653274536
林源	0.033308081328868866
嘉信和	0.02436366118490696
机科	0.01657421514391899
晟鑫	2.754729357548058E-4
盛德灏运	0.0026913176698144525
米之兰	5.0000002374872565E-5
智恒源荣	2.0000000949949026E-4
朋美	0.003596050199121237
诚德来	0.010852711275219917
菱汇达	0.0077016898430883884
柏查	0.004505949909798801
明鸿	0.036021847277879715
融远	0.2672976851463318
松燊	5.0000002374872565E-5
哈瓦那	0.006587738171219826
某某	0.1056479848921299
昭骏	0.014333594590425491
晟钛	3.5000001662410796E-4
柏栎	0.0013989291619509459
核子	0.009217786137014627
裕桥	0.0027399007230997086
杰玛	1.0000000474974513E-4
服美	0.003383575240150094
衡百	0.007150111719965935
柏树	0.04549507051706314
智酷	0.008205948863178492
西友	0.04309530183672905
融通	0.13690200190051524
西可	0.07386482506990433
柏格	0.0888989269733429
汉博时	0.019998785108327866
思能达	0.008293899707496166
新奇特	0.07642339915037155
柒柒	0.05202167481184006
晓阳	3.1334772938862443E-4
正中方	0.004033265635371208
西口	0.010148894041776657
西古	0.006873718307663997
大别山	0.058779116719961166
核安	7.624999852851033E-4
威视达康	0.013333934359252453
杰珂	0.0038453161250799894
梦丹	0.08777546882629395
晟铭	1.500000071246177E-4
星鲨	0.008813865948468447
新威尔	0.06574735790491104
裘格	0.024003831669688225
昆仑琨	0.0077646756544709206
柒栋	0.007957544177770615
融道	0.11544188063126057
梦乡	0.0032970590982586145
西吉	0.005957660265266895
灵石中	0.02144814282655716
易鸣	0.009054413996636868
百怡行	0.0013519271742552519
全空输	0.0063214958645403385
盈石通	0.029590759426355362
克罗斯	1.0000000474974513E-4
枫泓	0.012337221764028072
伊普瑞森	3.096875734627247E-4
杏石	0.0031543101649731398
欧博瑞德	5.0000002374872565E-5
艾科思	1.0000000474974513E-4
易达新	0.018370486795902252
衡盈	0.018663588911294937
格子	0.040470811848839126
衡益	0.012052100151777267
中金恒泰	0.014988661743700504
诺尼基	0.0062660942785441875
惠诺德	0.01850959286093712
裕森	0.030022666323930025
融邦	0.03428984060883522
朗维	0.030308501794934273
海迅华田	0.0021122745238244534
华芯微特	0.010982188396155834
孩之宝	0.040320783853530884
家普乐	0.005467488896101713
格安	0.049051933293230834
昊龙	0.036246366798877716
格宁	1.0000000474974513E-4
泰思曼	2.0000000949949026E-4
昱高	1.0000000474974513E-4
曙虹	0.004376884084194899
桑夏	0.0257534421980381
梦人	0.011611437425017357
西周	0.00210833344317507
风奇讯	0.008065669797360897
格宏	1.986496790777892E-4
杰瑞	0.1912388652563095
博泰悦臻	0.029635541141033173
科瑞思拓	1.0000000474974513E-4
豪丽斯	1.500000071246177E-4
隆庆祥	0.03904670104384422
服联	0.009849903173744678
格宜	5.0000002374872565E-5
村研	0.04223306477069855
柏森	0.04590974748134613
西和	1.500000071246177E-4
易麦	1.5968755178619176E-4
融都	0.016722388565540314
昌龙	0.08733294764533639
御采堂	0.017967427149415016
西咸	0.059188034385442734
金豪雀	0.0044320919550955296
极特	0.06145182251930237
罗美威奥	0.01571195013821125
悦兰亭	0.0017008555587381124
有能	0.07511445134878159
托美尔	2.4864968145266175E-4
枫海	1.500000071246177E-4
天金鼎	0.01809011958539486
朝红	4.0512881241738796E-5
中数博阳	0.0028812363743782043
真之味	1.500000071246177E-4
天利和	0.014601676724851131
梦伟	0.01059687975794077
梯三	0.013813415542244911
晨钟	0.007526003755629063
中安消	0.011221203953027725
博集天卷	0.054350387305021286
桂子	0.08998266607522964
明龙	0.06605000048875809
学习报	0.04885711893439293
大利家	0.0019136249320581555
格尚	5.0000002374872565E-5
格尔	0.07519327849149704
曦蕾	0.016024406999349594
易迪思	1.500000071246177E-4
睿泽世创	3.000000142492354E-4
枫润	0.0013699503615498543
朗美	0.03672437742352486
机筑	7.4232422048226E-4
西唐	0.004028928000479937
梅华	0.0017580068670213223
杭申	0.01784580387175083
梅卡	0.01749628223478794
快时递	5.0000002374872565E-5
柯文	9.624999947845936E-4
柏楠	1.0000000474974513E-4
国核电站	0.022659068927168846
格屋	0.003047314084445437
汇利邦	2.0000000949949026E-4
绩效与	0.011528308503329754
正东明	0.006602844223380089
金河湾	0.006866191513836384
转向机	0.017172692576423287
博思特	0.04603966325521469
凯贝利	0.004910123534500599
杰生	0.005558820441365242
恒安兴	0.008192935027182102
柯斯	0.04017971456050873
宝铁龙宁诺	6.190423155203462E-4
普鑫	0.003055608132854104
丰宝恒	1.500000071246177E-4
西商	0.01190168410539627
晋颢	0.0019389927620068192
思必锐	0.00636609410867095
金路标	0.007671062834560871
行空	0.00843068677932024
紫香舸	0.02658776380121708
朗耀	0.012903792783617973
走向世界	0.013218123465776443
金海图	0.006788974162191153
杰电	5.0000002374872565E-5
奥豪斯	0.0389527902007103
山里仁	0.012337221764028072
晟陆	0.0012519272277131677
杰申	5.0000002374872565E-5
阿普达	5.0000002374872565E-5
景鑫	0.008220996707677841
快易购	0.031169798225164413
袋狮	0.004166666883975267
赛德维尔	0.010421300306916237
暖达	5.0000002374872565E-5
易龙	0.01829612515575718
晋风	0.003714368911460042
卓能致成	0.004209087695926428
融金	0.01134024357694822
梦信	0.029523929581046104
晋飞	0.017016954720020294
音和娜	0.009892519563436508
国通星驿	0.2607744336128235
晟隆	0.03129163756966591
奇之康	1.0000000474974513E-4
龙腾信扬	0.002641829429194331
星鸿	0.13301884476095438
朗联	7.582528050988913E-4
柳新	0.005342495103832334
汇博精瑞	5.0000002374872565E-5
要啥	0.06360379606485367
信裕达	0.008333333767950535
赛特维	5.0000002374872565E-5
星鹏	1.500000071246177E-4
新供销天业	5.0000002374872565E-5
阿桑娜	0.02230013720691204
凯莱帝景	0.011995230801403522
朗聚	0.018214283511042595
鼎信尚品	0.007301948498934507
泰悉尔	3.000000142492354E-4
枫源	0.0030976291745901108
树才	0.015761714428663254
景铭	0.0021389119792729616
瑞普瑞森	0.0028312362264841795
显高	0.0303995031863451
中学生	0.02257678626726071
集团筹	0.0481153167784214
华英樱	5.976104293949902E-4
星麦	8.428604924120009E-4
康克派奇	5.0000002374872565E-5
朗肯	0.009066373109817505
新立新	0.01407243125140667
西嘉	1.500000071246177E-4
有色	0.18219265341758728
瑞艺宝	4.6141896746121347E-4
性能泵	0.005499256309121847
朗肽	0.00687831686809659
梯佑	0.006039192900061607
明之杰	0.004418360069394112
月芙	1.0000000474974513E-4
电视剧	0.07143132388591766
晨阑	0.01970631256699562
地杰力源	1.0000000474974513E-4
代表团	0.018600722774863243
桦塑	0.014333594590425491
杉立	0.26250776648521423
黑蚂蚁	0.03270438686013222
晶鑫	0.04592540941666812
法拉第	1.0000000474974513E-4
杭百	1.0000000474974513E-4
桩基	5.624999757856131E-4
晨阳	0.11298206448554993
朗能	0.006704293269043167
迪安派登	0.002713315188884735
朝聚	0.008248266763985157
信誉家	0.003301711054518819
翰星宇	7.238938705995679E-4
理贝尔	0.023954031988978386
统一老坛	0.02254531718790531
瑞德斯模切	5.0000002374872565E-5
朗脉	0.010433392599225044
柯曼	5.499999970197678E-4
国华安	0.007664675824344158
若比邻	0.002554735168814659
赛力安	0.06605000048875809
我来啦	0.01140021556057036
服良	0.006552844308316708
铁哥们	5.0000002374872565E-5
交通卡	0.011025856249034405
鹰金钱	0.002388912020251155
梓华	0.002565736649557948
帕布洛	0.00479848450049758
天元特	0.010145260021090508
爱拉屋	0.004078927915543318
格州	0.006511923857033253
杰皓	4.008734249509871E-4
暴走	0.023007620126008987
丰彩维讯	5.0000002374872565E-5
普门	0.02316178008913994
柏欣	0.014255163259804249
智鑫	8.231018291553482E-4
裕正	0.014678838662803173
西图	0.038142502307891846
迪基塔尔	0.008980019949376583
柏歌	0.007205982226878405
佳众鑫成	5.0000002374872565E-5
栾川	0.014077743049710989
转向泵	0.011185543611645699
视之	0.033023908734321594
星龙	0.010624418966472149
晶锐	0.04770459234714508
汉阳人	0.005215336102992296
中小微	3.5000001662410796E-4
伟仕泰克	0.003664480522274971
西园	0.015264512039721012
海纳华轩	4.008734249509871E-4
桥头	0.026935235087876208
杰盟	2.0000000949949026E-4
杰盛	0.05227254703640938
博姿科贸	5.0000002374872565E-5
亚东盛	0.009460058994591236
格帝	4.625000001396984E-4
桔子	0.11910324189811945
博新精仪	5.0000002374872565E-5
有荣	0.011224481742829084
松电	5.0000002374872565E-5
松田	0.018688341311644763
韩一金兴	5.0000002374872565E-5
多功能	0.012386346934363246
金海岸	0.05118001095979707
交通台	0.01768535003066063
柯林	2.500000118743628E-4
易通宝	0.008553487481549382
梦兰	0.007860844489187002
普阳	0.009493347257375717
爱我爱	0.023999126628041267
晋驰	5.0000002374872565E-5
智通博瑞	0.009133903309702873
桓安	5.0000002374872565E-5
昭鸣	0.017326774075627327
视云	0.05038163438439369
三脉泉	0.0016250000335276127
朗臣	5.0000002374872565E-5
杂粮	7.923241937533021E-4
景阳	0.06005352362990379
衣秀	0.07514375448226929
西坝	0.01568489894270897
智铝	5.0000002374872565E-5
智银	0.003768535563722253
朗致	0.03712591901421547
亚中瓷	0.06605000048875809
禾信质谱	2.0000000949949026E-4
格平	0.014131516218185425
景陆	1.0000000474974513E-4
龙之杰	0.008179624991801878
日升昌	0.04187430068850517
裕民	0.008845232077874243
林特	0.007062615873292088
华信嘉创	1.500000071246177E-4
联泰信科	1.0000000474974513E-4
