爱立信	通信	84	0.022088911	通信设备	8	0.05589647
阿里巴巴	批发	95300	0.327	专业店	617	0.00959276
支付宝	银行	8190	0.21758525	银行	506	0.2198666
浦发	银行	1060	0.06542983	银行	181	0.06611585
索尼	通讯	703	0.015749196	电脑维修	22	0.031264096
拉手	药物	2400	0.005129401	消毒	40	6.898439E-4
方正	地产	4550	0.004778595	物业	13100	0.036309052
搜狗	视频	1910	0.03689879	影视	539	0.022976195
亚马逊	通讯	6570	0.14233275	导航地图	1190	0.032132432
证券	药业	25000	0.09137432	医药商业	6730	0.050288636
