微软	软件	799	0.033370256	云计算	665	0.09637275
新东方	学校	2230	0.037273075	None	0	-1.0
tcl	通讯	609	0.027600795	游戏	75	0.02565972
美团	消费	14800	0.009973354	酒品	186	0.004378501
摩根士丹利	金融	43	0.001385528	基金	32	0.009602503
国泰君安	理财	320	0.007253842	券商	271	0.03878597
苏宁	电商	13000	0.044657763	o2o	452	0.046884023
华硕	硬件	481	0.035748176	电脑维修	8	0.06280922
amazon	IT	89	0.0012116402	b2c	55	0.0014668697
pptv	视频	440	0.006907176	影视	24	0.0037728068
