爱奇艺	视频	19200	0.51431006	娱乐	1190	0.043331634
甲骨文	信息化	120	0.0035469423	云计算	11	0.032817435
阿里	电商	7600	0.06808573	云计算	1880	0.07943945
飞利浦	硬件	1010	0.008798378	半导体	42	0.018735684
用友	软件	1190	0.03568333	IT服务	46	0.045993444
实力	视频	4440	0.009479133	娱乐	1530	0.06414214
诺基亚	软件	2200	0.030094368	导航地图	113	0.08541532
美丽说	学院	92	0.0022745465	None	0	-1.0
盘石	信息技术	12	0.010263526	o2o	6	5.4450176E-4
ea	IT	599	0.001968176	游戏	11	0.0025963364
