京东	电商	60400	0.046820644	电商	1800	0.0470402
富士康	信息科技	816	0.012817414	通信设备	8	0.013413449
ibm	IT	790	0.009888018	IT服务	100	0.090887725
证券公司	药业	4130	0.07730333	生物制药	1610	0.026676344
平安	银行	10000	0.042780742	保险	1540	0.16057684
携程	超市	35100	0.007711385	购物中心	455	0.09277958
未来	电商	28600	0.028290013	移动互联网	2100	0.05305503
卓越	教育培训	3310	0.0075128153	管理培训	3	0.035011835
oppo	通讯	702	0.011374701	电信	18	0.031893276
保险公司	交通物流	6240	0.066913605	客运	4140	0.004346746
