腾讯	视频	40900	0.114765085	体育	5920	0.0488665
聚美优品	电商	509	0.090787984	电商	32	0.09121372
畅游	网络科技	1750	0.0018650424	游戏	90	0.006357773
长城	硬件	5100	0.007586025	网络安全	350	0.008047748
光大	银行	2050	0.06497283	银行	449	0.06565407
高德	软件	339	0.0044124913	导航地图	18	0.5676688
金融	金融	116000	1.6247522	金融监管	608000	1.6190981
大智慧	通讯	388	0.01668263	智慧城市	30	0.045595083
环球	网络科技	22600	0.034683462	网络设备	580	0.022419436
大金	专业服务	265	0.0022461966	咨询	437	3.3563178E-4
